,clouds,visibility,wind_speed,wind_deg,weather_main,weather_desc,month,hour_stan,week,day_of_year,quarter,sunrise_sunset,sun_on,pressure_norm,temp_stan,feelslike_stan,humidity_stan,dewpoint_stan,templag_1,pressurelag_1,humiditylag_1,dewpointlag_1,feelslikelag_1,templag_2,pressurelag_2,humiditylag_2,dewpointlag_2,feelslikelag_2,templag_3,pressurelag_3,humiditylag_3,dewpointlag_3,feelslikelag_3,templag_4,pressurelag_4,humiditylag_4,dewpointlag_4,feelslikelag_4,templag_5,pressurelag_5,humiditylag_5,dewpointlag_5,feelslikelag_5,templag_6,pressurelag_6,humiditylag_6,dewpointlag_6,feelslikelag_6,tempMA_1,pressureMA_1,humidityMA_1,dewpointMA_1,feelslikeMA_1,tempMA_3,pressureMA_3,humidityMA_3,dewpointMA_3,feelslikeMA_3,tempMA_5,pressureMA_5,humidityMA_5,dewpointMA_5,feelslikeMA_5,tempMA_7,pressureMA_7,humidityMA_7,dewpointMA_7,feelslikeMA_7,tempMA_9,pressureMA_9,humidityMA_9,dewpointMA_9,feelslikeMA_9,temp_trend,temp_seasonal,temp_residual,pressure_trend,pressure_seasonal,pressure_residual,humidity_trend,humidity_seasonal,humidity_residual,dewpoint_trend,dewpoint_seasonal,dewpoint_residual,feelslike_trend,feelslike_seasonal,feelslike_residual,temp_w_seas,pressure_w_seas,humidity_w_seas,dewpoint_w_seas,feelslike_w_seas
341,20,0.8823529411764706,0.0,0.0,Clouds,few clouds,1,0.0,0.057692307692307696,0.0410958904109589,0.25,0.0,0,1.0098398552809624,0.2014072119613019,0.09885931558935375,0.9,0.6729411764705882,0.3051890941073001,1.0098398552809624,0.5166666666666667,0.46705882352941175,0.3098859315589354,0.3051890941073001,1.0098398552809624,0.5333333333333333,0.48058823529411765,0.31622306717363763,0.2568161829375551,0.45236375077096364,0.5333333333333333,0.4494117647058825,0.2541191381495565,0.2568161829375551,-0.10511235373903521,0.5666666666666667,0.4758823529411766,0.26362484157160965,0.2568161829375551,-0.10511235373903521,0.5666666666666667,0.4758823529411766,0.26362484157160965,0.02374670184696566,-0.6625884582490341,1.0,0.6152941176470588,0.038656527249683104,0.2532981530343009,1.0098398552809624,0.7083333333333333,0.5699999999999998,0.2043726235741443,0.2671503957783643,0.8704708291534626,0.6208333333333333,0.5175,0.2447718631178708,0.2637056581647612,0.5452764348559632,0.6027777777777779,0.5036274509803923,0.2510561892691171,0.20371591908531234,0.24331021157971405,0.7020833333333333,0.5315441176470589,0.19795627376425862,0.22401055408970988,0.0621304776139644,0.725,0.562764705882353,0.24556400506970855,0.23208003518029913,0.05300750924527163,-0.08368033246426886,0.19685386953721412,-0.42676926619910316,1.2397552519428514,0.773611111111111,-0.02959020414848474,0.15597909303737373,0.6008946078431373,0.00988191547445547,0.06216465315299538,0.2515578791719477,0.07128035345394455,-0.22397891703653855,0.21208330661140498,0.5788712412640976,0.8733688162663638,0.6795911242957511,0.10590604254677793
342,20,0.7647058823529411,0.0,0.0,Clouds,few clouds,1,0.043478260869565216,0.057692307692307696,0.0410958904109589,0.25,0.0,0,1.0098398552809624,0.18909410729991222,0.0899873257287707,0.9,0.6647058823529414,0.2014072119613019,1.0098398552809624,0.9,0.6729411764705882,0.09885931558935375,0.3051890941073001,1.0098398552809624,0.5166666666666667,0.46705882352941175,0.3098859315589354,0.3051890941073001,1.0098398552809624,0.5333333333333333,0.48058823529411765,0.31622306717363763,0.2568161829375551,0.45236375077096364,0.5333333333333333,0.4494117647058825,0.2541191381495565,0.2568161829375551,-0.10511235373903521,0.5666666666666667,0.4758823529411766,0.26362484157160965,0.2568161829375551,-0.10511235373903521,0.5666666666666667,0.4758823529411766,0.26362484157160965,0.19525065963060695,1.0098398552809624,0.9,0.6688235294117646,0.09442332065906195,0.2502198768689536,1.0098398552809624,0.7125,0.5713235294117647,0.20373891001267436,0.2524186455584874,0.7311018030259628,0.6583333333333334,0.5350980392156863,0.22211660329531058,0.22438434476693067,0.45236375077096364,0.6895833333333333,0.5377205882352942,0.20437262357414454,0.2124010554089711,0.22937330896696406,0.7333333333333334,0.5604705882352942,0.21096324461343477,0.24201114042802704,0.042510244253751266,-0.0954272773818661,0.26653838260096396,-0.4203006616109069,1.1636021342909053,0.7614583333333332,-0.025726807524012164,0.16426847419067894,0.597218137254902,0.004621925402477331,0.06286581969556201,0.25821187156738495,0.05747819909522529,-0.22570274493383952,0.19713254398817653,0.5854034959853115,0.8768458732283891,0.6677781033557645,0.09515963515305588
343,20,0.7647058823529411,1.03,0.0,Clouds,few clouds,1,0.08695652173913043,0.057692307692307696,0.0410958904109589,0.25,0.0,0,1.0098398552809624,0.18469656992084443,0.15652724968314335,0.9,0.661764705882353,0.18909410729991222,1.0098398552809624,0.9,0.6647058823529414,0.0899873257287707,0.2014072119613019,1.0098398552809624,0.9,0.6729411764705882,0.09885931558935375,0.3051890941073001,1.0098398552809624,0.5166666666666667,0.46705882352941175,0.3098859315589354,0.3051890941073001,1.0098398552809624,0.5333333333333333,0.48058823529411765,0.31622306717363763,0.2568161829375551,0.45236375077096364,0.5333333333333333,0.4494117647058825,0.2541191381495565,0.2568161829375551,-0.10511235373903521,0.5666666666666667,0.4758823529411766,0.26362484157160965,0.18689533861037821,1.0098398552809624,0.9,0.6632352941176471,0.12325728770595676,0.22009674582233968,1.0098398552809624,0.8041666666666667,0.6166176470588236,0.16381495564005077,0.24039871005570232,0.9169271711959626,0.7138888888888889,0.5660784313725491,0.20426700464723288,0.24450307827616552,0.6614172899622133,0.6770833333333333,0.543529411764706,0.21910646387832708,0.2003518029903255,0.39661614031996373,0.7416666666666668,0.5578823529411765,0.18301647655259828,0.25681618293755504,0.025106572588364927,-0.09722618560507554,0.30138063913283886,-0.258879574387284,0.9673387905354076,0.7388888888888887,-0.004959402460721024,0.16607051357183233,0.5881250000000001,0.013530773751943696,0.060108932130409215,0.26490547106041407,0.050092895902057635,-0.15847111727932833,0.18933366776038416,0.7484129433465103,0.8955365377853511,0.6707188943946687,0.16436815290735646
344,20,0.7647058823529411,0.0,0.0,Clouds,few clouds,1,0.13043478260869565,0.057692307692307696,0.0410958904109589,0.25,0.0,0,0.45236375077096364,0.1715039577836414,0.1463878326996199,0.9,0.6529411764705882,0.18469656992084443,1.0098398552809624,0.9,0.661764705882353,0.15652724968314335,0.18909410729991222,1.0098398552809624,0.9,0.6647058823529414,0.0899873257287707,0.2014072119613019,1.0098398552809624,0.9,0.6729411764705882,0.09885931558935375,0.3051890941073001,1.0098398552809624,0.5166666666666667,0.46705882352941175,0.3098859315589354,0.3051890941073001,1.0098398552809624,0.5333333333333333,0.48058823529411765,0.31622306717363763,0.2568161829375551,0.45236375077096364,0.5333333333333333,0.4494117647058825,0.2541191381495565,0.1781002638522428,0.7311018030259622,0.9,0.6573529411764705,0.15145754119138136,0.186675461741425,0.8704708291534626,0.9,0.6630882352941176,0.1229404309252219,0.22618000586338335,0.9169271711959625,0.775,0.6,0.18631178707224347,0.2338390501319263,0.731101803025963,0.71875,0.5656617647058825,0.20445183776932838,0.21512752858399314,0.5081113612219635,0.7316666666666667,0.5616470588235295,0.19378960709759196,0.26962401055408974,0.013320239904266638,-0.111440292674715,0.3129947246434639,-0.1646701537181701,0.30403917984566986,0.7177083333333332,0.01629344879608593,0.16599821787058092,0.579154411764706,0.026938523495788035,0.04684824121009427,0.2707145120405577,0.046463183724431895,-0.17078986306536967,0.1737884316458507,0.3778729423949811,0.9146641039164773,0.6705304476943086,0.15318947746536374
345,20,0.7647058823529411,0.0,0.0,Clouds,few clouds,1,0.17391304347826086,0.057692307692307696,0.0410958904109589,0.25,0.0,0,0.45236375077096364,0.1609498680738788,0.13751584283903687,0.9,0.6458823529411766,0.1715039577836414,0.45236375077096364,0.9,0.6529411764705882,0.1463878326996199,0.18469656992084443,1.0098398552809624,0.9,0.661764705882353,0.15652724968314335,0.18909410729991222,1.0098398552809624,0.9,0.6647058823529414,0.0899873257287707,0.2014072119613019,1.0098398552809624,0.9,0.6729411764705882,0.09885931558935375,0.3051890941073001,1.0098398552809624,0.5166666666666667,0.46705882352941175,0.3098859315589354,0.3051890941073001,1.0098398552809624,0.5333333333333333,0.48058823529411765,0.31622306717363763,0.16622691292875996,0.45236375077096364,0.9,0.6494117647058824,0.14195183776932813,0.17656112576956923,0.7311018030259631,0.9,0.6563235294117648,0.13260456273764268,0.20214013485781315,0.8240144871109626,0.8361111111111112,0.6275490196078432,0.15652724968314333,0.22185576077396674,0.8007863160897128,0.7604166666666667,0.5869117647058824,0.18868821292775678,0.22884784520668439,0.6196065821239632,0.7216666666666667,0.5647058823529412,0.20367553865652735,0.2821569920844328,-0.006130406195455984,-0.11507671781509801,0.3013806391328389,-0.0007328697797329608,0.1517159814178577,0.6968749999999999,0.029514602642239787,0.17361039735776032,0.5704166666666667,0.027418192927663336,0.048047493346846555,0.2774345162653148,0.022186064033814113,-0.16210473746009205,0.15996318000548085,0.45203222704857693,0.9265631423780157,0.663591279902691,0.14056677813392765
346,20,0.8823529411764706,0.0,0.0,Clouds,few clouds,1,0.21739130434782608,0.057692307692307696,0.0410958904109589,0.25,0.0,0,-0.10511235373903521,0.13544415127528606,0.1273764258555134,1.0,0.6900000000000002,0.1609498680738788,0.45236375077096364,0.9,0.6458823529411766,0.13751584283903687,0.1715039577836414,0.45236375077096364,0.9,0.6529411764705882,0.1463878326996199,0.18469656992084443,1.0098398552809624,0.9,0.661764705882353,0.15652724968314335,0.18909410729991222,1.0098398552809624,0.9,0.6647058823529414,0.0899873257287707,0.2014072119613019,1.0098398552809624,0.9,0.6729411764705882,0.09885931558935375,0.3051890941073001,1.0098398552809624,0.5166666666666667,0.46705882352941175,0.3098859315589354,0.14819700967458233,0.17362569851596332,0.95,0.6679411764705883,0.13244613434727487,0.16314863676341268,0.45236375077096364,0.925,0.6626470588235295,0.14195183776932835,0.17384931105247747,0.6381891189409631,0.9166666666666669,0.6647058823529413,0.126108998732573,0.20668425681618313,0.7311018030259631,0.8187500000000001,0.6169852941176471,0.17284537389100138,0.2167106420404575,0.6196065821239632,0.765,0.5861176470588236,0.19005069708491773,0.3002785107006744,-0.0072532816587008615,-0.15758107776668748,0.278152468111589,0.14191192405589176,-0.525176745906516,0.6763888888888887,0.02021082771346484,0.30340028339764646,0.5666053921568628,0.01705353103726616,0.10634107680587122,0.2957858048162231,0.016661720225249765,-0.18507109918595943,0.1344617366970627,-0.1200290501001852,1.020210827713465,0.7017669364157139,0.12949873622641023
347,20,0.8823529411764706,1.03,0.0,Clouds,few clouds,1,0.2608695652173913,0.057692307692307696,0.0410958904109589,0.25,0.0,0,-0.10511235373903521,0.08355321020228697,0.08618504435994927,1.0,0.6552941176470589,0.13544415127528606,-0.10511235373903521,1.0,0.6900000000000002,0.1273764258555134,0.1609498680738788,0.45236375077096364,0.9,0.6458823529411766,0.13751584283903687,0.1715039577836414,0.45236375077096364,0.9,0.6529411764705882,0.1463878326996199,0.18469656992084443,1.0098398552809624,0.9,0.661764705882353,0.15652724968314335,0.18909410729991222,1.0098398552809624,0.9,0.6647058823529414,0.0899873257287707,0.2014072119613019,1.0098398552809624,0.9,0.6729411764705882,0.09885931558935375,0.10949868073878641,-0.10511235373903521,1.0,0.6726470588235294,0.10678073510773106,0.1378627968337733,0.1736256985159642,0.95,0.661029411764706,0.12436628643852983,0.15420697742597497,0.45236375077096347,0.9333333333333335,0.661764705882353,0.12399662019433892,0.17897977132805648,0.5917327768984634,0.8770833333333334,0.6388235294117648,0.14409062103929035,0.1993843447669307,0.6196065821239631,0.8083333333333333,0.6040588235294118,0.1723067173637517,0.316127968337731,-0.005086930712666549,-0.22748782742277748,0.2549242970903391,0.22752858006370413,-0.5875652308930784,0.6489583333333332,0.007514958767595892,0.3435267078990709,0.5558946078431372,0.0057229314897548475,0.09367657831416691,0.3128960709759189,0.005227117298251389,-0.23193814391422105,0.08312818081116707,-0.12902841833243167,1.007514958767596,0.6590443209879924,0.08663554369617373
348,20,0.8823529411764706,0.0,0.0,Clouds,few clouds,1,0.30434782608695654,0.057692307692307696,0.0410958904109589,0.25,0.0,0,-0.10511235373903521,0.06860158311345656,0.0747782002534854,1.0,0.6452941176470589,0.08355321020228697,-0.10511235373903521,1.0,0.6552941176470589,0.08618504435994927,0.13544415127528606,-0.10511235373903521,1.0,0.6900000000000002,0.1273764258555134,0.1609498680738788,0.45236375077096364,0.9,0.6458823529411766,0.13751584283903687,0.1715039577836414,0.45236375077096364,0.9,0.6529411764705882,0.1463878326996199,0.18469656992084443,1.0098398552809624,0.9,0.661764705882353,0.15652724968314335,0.18909410729991222,1.0098398552809624,0.9,0.6647058823529414,0.0899873257287707,0.07607739665787165,-0.10511235373903521,1.0,0.6502941176470588,0.08048162230671706,0.1121372031662271,0.0342566723884645,0.975,0.6591176470588237,0.1064638783269962,0.1341248900615657,0.2665383826009638,0.9500000000000002,0.658529411764706,0.12146176594845803,0.14940633245382604,0.45236375077096364,0.9375,0.6611029411764707,0.11470215462610908,0.18056288478452084,0.5638589716729634,0.8550000000000001,0.6236470588235294,0.15437262357414455,0.3209835825271183,-0.0027408727102760625,-0.24964112670338567,0.22008204055846414,0.2205303490508916,-0.5457247433483909,0.6211805555555554,0.0005438049214420516,0.3782756395230025,0.5352941176470588,0.002068299765270168,0.10793170023472994,0.3131205111956063,0.002531295745490696,-0.24087360668761157,0.06841355490641915,-0.12829281779866544,1.0005438049214421,0.6466287793191186,0.07496748599364249
349,20,0.8823529411764706,0.0,0.0,Clouds,few clouds,1,0.34782608695652173,0.057692307692307696,0.0410958904109589,0.25,0.3333333333333333,1,0.45236375077096364,0.07387862796833772,0.06907477820025347,0.9,0.5882352941176472,0.06860158311345656,-0.10511235373903521,1.0,0.6452941176470589,0.0747782002534854,0.08355321020228697,-0.10511235373903521,1.0,0.6552941176470589,0.08618504435994927,0.13544415127528606,-0.10511235373903521,1.0,0.6900000000000002,0.1273764258555134,0.1609498680738788,0.45236375077096364,0.9,0.6458823529411766,0.13751584283903687,0.1715039577836414,0.45236375077096364,0.9,0.6529411764705882,0.1463878326996199,0.18469656992084443,1.0098398552809624,0.9,0.661764705882353,0.15652724968314335,0.07124010554089702,0.17362569851596332,0.95,0.6167647058823529,0.07192648922686916,0.09036939313984182,0.0342566723884645,0.975,0.6447058823529414,0.08935361216730035,0.11565523306948124,0.17362569851596402,0.9500000000000001,0.6462745098039216,0.10688635403464304,0.1334652594547055,0.3826792377072138,0.9375,0.650514705882353,0.11097908745247154,0.15743183817062462,0.5081113612219635,0.8916666666666668,0.6344117647058825,0.12965779467680616,0.3214416593374378,-0.012533380358984261,-0.2350296510101158,0.18523978402658914,0.14920795213307925,0.11791601461129525,0.6062499999999997,0.015665777855914994,0.2780842221440853,0.521924019607843,0.0035005521534049494,0.06281072235639928,0.3098595268272074,-0.02412681985036257,-0.21665792877659135,0.07295267902361065,0.5198600196427378,0.9140992000703235,0.5902944424431795,0.0674082234704122
350,20,1.0,1.03,0.0,Clouds,few clouds,1,0.391304347826087,0.057692307692307696,0.0410958904109589,0.25,0.3333333333333333,1,0.45236375077096364,0.19349164467898,0.09315589353612182,0.7166666666666667,0.5458823529411765,0.07387862796833772,0.45236375077096364,0.9,0.5882352941176472,0.06907477820025347,0.06860158311345656,-0.10511235373903521,1.0,0.6452941176470589,0.0747782002534854,0.08355321020228697,-0.10511235373903521,1.0,0.6552941176470589,0.08618504435994927,0.13544415127528606,-0.10511235373903521,1.0,0.6900000000000002,0.1273764258555134,0.1609498680738788,0.45236375077096364,0.9,0.6458823529411766,0.13751584283903687,0.1715039577836414,0.45236375077096364,0.9,0.6529411764705882,0.1463878326996199,0.13368513632365875,0.45236375077096364,0.8083333333333333,0.5670588235294117,0.08111533586818737,0.10488126649076532,0.1736256985159642,0.9041666666666667,0.6086764705882354,0.08079847908745247,0.11931984755203767,0.17362569851596402,0.9194444444444444,0.6284313725490197,0.09801436417406002,0.13401495162708899,0.31299472464346395,0.9145833333333333,0.6356617647058824,0.11137515842839044,0.1462620932277926,0.4523637507709637,0.9116666666666667,0.6422941176470589,0.1079847908745248,0.3218997361477574,-0.020149905703082154,-0.10825818576569525,0.16201161300533914,0.027706749868079483,0.26264538789754505,0.5961805555555554,0.027426817741954893,0.0930592933691564,0.5134803921568627,0.008848717060393342,0.023553243723920446,0.3076943388255175,-0.033081070605944125,-0.18145737468345158,0.18959280628436428,0.46489728006296094,0.7363225527150677,0.5507127114306147,0.09007419684469356
351,20,1.0,0.51,0.0,Clouds,few clouds,1,0.43478260869565216,0.057692307692307696,0.0410958904109589,0.25,0.3333333333333333,1,1.0098398552809624,0.3157431838170624,0.3726235741444868,0.6333333333333333,0.5647058823529412,0.19349164467898,0.45236375077096364,0.7166666666666667,0.5458823529411765,0.09315589353612182,0.07387862796833772,0.45236375077096364,0.9,0.5882352941176472,0.06907477820025347,0.06860158311345656,-0.10511235373903521,1.0,0.6452941176470589,0.0747782002534854,0.08355321020228697,-0.10511235373903521,1.0,0.6552941176470589,0.08618504435994927,0.13544415127528606,-0.10511235373903521,1.0,0.6900000000000002,0.1273764258555134,0.1609498680738788,0.45236375077096364,0.9,0.6458823529411766,0.13751584283903687,0.2546174142480211,0.7311018030259622,0.675,0.5552941176470587,0.23288973384030404,0.16292875989445915,0.45236375077096364,0.8125,0.5860294117647059,0.15240811153358685,0.14511873350923496,0.2665383826009638,0.8750000000000001,0.6149019607843138,0.1371989860583017,0.15039577836411622,0.31299472464346395,0.88125,0.623529411764706,0.13838719898605836,0.15769569041336867,0.4523637507709636,0.8850000000000001,0.6314705882352942,0.1353612167300381,0.32089196716505436,-0.024662079740322137,0.019513296392330178,0.13878344198408918,-0.10823761001910777,0.979294023315981,0.5916666666666665,0.04184989466503181,-0.00018322799836496123,0.5089093137254902,0.017500677844707074,0.0382958907827439,0.3052651035065484,-0.032544005133042134,0.09990247577098056,0.30795630024030285,0.9005372028433094,0.6598382666211868,0.5745886180770111,0.36049691063483613
352,20,1.0,1.54,0.0,Clouds,few clouds,1,0.4782608695652174,0.057692307692307696,0.0410958904109589,0.25,0.3333333333333333,1,1.0098398552809624,0.43007915567282323,0.43662864385297845,0.43333333333333335,0.4764705882352941,0.3157431838170624,1.0098398552809624,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.19349164467898,0.45236375077096364,0.7166666666666667,0.5458823529411765,0.09315589353612182,0.07387862796833772,0.45236375077096364,0.9,0.5882352941176472,0.06907477820025347,0.06860158311345656,-0.10511235373903521,1.0,0.6452941176470589,0.0747782002534854,0.08355321020228697,-0.10511235373903521,1.0,0.6552941176470589,0.08618504435994927,0.13544415127528606,-0.10511235373903521,1.0,0.6900000000000002,0.1273764258555134,0.3729111697449427,1.0098398552809624,0.5333333333333333,0.5205882352941176,0.40462610899873236,0.2532981530343008,0.7311018030259631,0.6708333333333334,0.5438235294117647,0.2428707224334601,0.19422456757549114,0.4523637507709634,0.7805555555555556,0.5793137254901961,0.18874102239121252,0.18271767810026399,0.3826792377072138,0.8229166666666667,0.6014705882352942,0.17466730038022818,0.18179419525065976,0.4523637507709636,0.8383333333333333,0.6126470588235294,0.17002534854245888,0.3188764291996483,-0.0461432981212767,0.15734602459445163,0.12716935647346425,-0.22318727686785753,1.1058577756753556,0.592361111111111,0.05180359836873551,-0.21083137614651315,0.5081740196078431,0.009953229378140952,-0.04165666075069,0.302901880016899,-0.05739864369965788,0.19112540753573734,0.4102338849768652,0.784456447908173,0.45578155929311875,0.4812130092919378,0.41156675189539654
353,20,1.0,1.03,0.0,Clouds,few clouds,1,0.5217391304347826,0.057692307692307696,0.0410958904109589,0.25,0.3333333333333333,1,1.0098398552809624,0.6394019349164467,0.6964512040557669,0.36666666666666664,0.5482352941176472,0.43007915567282323,1.0098398552809624,0.43333333333333335,0.4764705882352941,0.43662864385297845,0.3157431838170624,1.0098398552809624,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.19349164467898,0.45236375077096364,0.7166666666666667,0.5458823529411765,0.09315589353612182,0.07387862796833772,0.45236375077096364,0.9,0.5882352941176472,0.06907477820025347,0.06860158311345656,-0.10511235373903521,1.0,0.6452941176470589,0.0747782002534854,0.08355321020228697,-0.10511235373903521,1.0,0.6552941176470589,0.08618504435994927,0.5347405452946349,1.0098398552809624,0.4,0.5123529411764705,0.5665399239543724,0.39467897977132804,0.8704708291534627,0.5375,0.5338235294117647,0.39971482889733845,0.28686602169451775,0.638189118940963,0.6750000000000002,0.5614705882352942,0.29045204900718213,0.24252418645558496,0.45236375077096364,0.75625,0.589264705882353,0.24453422053231944,0.22726473175021997,0.4523637507709636,0.785,0.6012941176470589,0.2240177439797212,0.3190230137789506,-0.05445351619402774,0.3748324373315238,0.12716935647346425,-0.24567095522817,1.1283414540356682,0.586111111111111,0.039584047086684226,-0.2590284915311286,0.5039828431372549,-0.005302709535886199,0.04955516051627841,0.30526510350654845,-0.07841968759380064,0.46960578814301907,0.6045842512989813,0.7617515334066115,0.3811808172651175,0.5453281615956201,0.6418357182093873
354,20,1.0,1.54,0.0,Clouds,few clouds,1,0.5652173913043478,0.057692307692307696,0.0410958904109589,0.25,0.3333333333333333,1,0.45236375077096364,0.7273526824978012,0.7680608365019009,0.3,0.5388235294117648,0.6394019349164467,1.0098398552809624,0.36666666666666664,0.5482352941176472,0.6964512040557669,0.43007915567282323,1.0098398552809624,0.43333333333333335,0.4764705882352941,0.43662864385297845,0.3157431838170624,1.0098398552809624,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.19349164467898,0.45236375077096364,0.7166666666666667,0.5458823529411765,0.09315589353612182,0.07387862796833772,0.45236375077096364,0.9,0.5882352941176472,0.06907477820025347,0.06860158311345656,-0.10511235373903521,1.0,0.6452941176470589,0.0747782002534854,0.6833773087071238,0.7311018030259622,0.3333333333333333,0.5435294117647058,0.7322560202788335,0.5281442392260334,0.8704708291534627,0.43333333333333335,0.5320588235294118,0.5684410646387832,0.3966578715919085,0.7311018030259628,0.5583333333333335,0.5437254901960785,0.4059991550485847,0.3165127528583993,0.5220482638347135,0.66875,0.5703676470588236,0.32461977186311786,0.28284960422163596,0.4523637507709636,0.725,0.5898823529411765,0.28618504435994935,0.31944444444444453,-0.0584970424176331,0.4664052804709897,0.12716935647346425,-0.17553974656785765,0.5007341408653571,0.5791666666666667,0.040723648226285374,-0.3198903148929521,0.49938725490196084,-0.004751867404161715,0.04418814191396569,0.3095822771440642,-0.08069675718313257,0.5391753165409693,0.684804701777148,0.37295593260414317,0.3122170944678856,0.5362631114457577,0.7060808176768334
355,40,1.0,2.06,0.8055555555555556,Clouds,scattered clouds,1,0.6086956521739131,0.057692307692307696,0.0410958904109589,0.25,0.3333333333333333,1,-0.10511235373903521,0.7273526824978012,0.7141951837769329,0.25,0.4870588235294117,0.7273526824978012,0.45236375077096364,0.3,0.5388235294117648,0.7680608365019009,0.6394019349164467,1.0098398552809624,0.36666666666666664,0.5482352941176472,0.6964512040557669,0.43007915567282323,1.0098398552809624,0.43333333333333335,0.4764705882352941,0.43662864385297845,0.3157431838170624,1.0098398552809624,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.19349164467898,0.45236375077096364,0.7166666666666667,0.5458823529411765,0.09315589353612182,0.07387862796833772,0.45236375077096364,0.9,0.5882352941176472,0.06907477820025347,0.7273526824978012,0.17362569851596332,0.275,0.5129411764705881,0.7411280101394166,0.6310466138962181,0.5917327768984633,0.3375,0.5126470588235295,0.6538339670468948,0.5055702140134858,0.6381891189409631,0.45,0.5268627450980392,0.513519222644698,0.3969876868953386,0.5220482638347135,0.575,0.5493382352941177,0.40312103929024085,0.33948988566402816,0.39661614031996373,0.6599999999999999,0.5740000000000001,0.34385297845373897,0.3181984755203754,-0.059171002606764805,0.46832520958419055,0.12716935647346425,-0.07682001972754535,-0.15546169048495412,0.5791666666666666,0.03299572799836514,-0.36216239466503175,0.4985539215686275,-0.01269053004870671,0.001195432009490932,0.3100575623151669,-0.08414968363986132,0.4882873051016273,0.6843144950256864,-0.0970376206511938,0.2582489319995913,0.48087778889392396,0.6540958850049914
356,20,1.0,3.09,0.5833333333333334,Rain,light rain,1,0.6521739130434783,0.057692307692307696,0.0410958904109589,0.25,0.3333333333333333,1,-0.6625884582490341,0.5646437994722956,0.5811153358681876,0.36666666666666664,0.5011764705882353,0.7273526824978012,-0.10511235373903521,0.25,0.4870588235294117,0.7141951837769329,0.7273526824978012,0.45236375077096364,0.3,0.5388235294117648,0.7680608365019009,0.6394019349164467,1.0098398552809624,0.36666666666666664,0.5482352941176472,0.6964512040557669,0.43007915567282323,1.0098398552809624,0.43333333333333335,0.4764705882352941,0.43662864385297845,0.3157431838170624,1.0098398552809624,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.19349164467898,0.45236375077096364,0.7166666666666667,0.5458823529411765,0.09315589353612182,0.6459982409850482,-0.3838504059940355,0.30833333333333335,0.4941176470588234,0.64765525982256,0.6646877748460862,0.17362569851596418,0.3208333333333333,0.5188235294117647,0.6899556400506971,0.5674289064790384,0.4523637507709634,0.3916666666666668,0.5194117647058824,0.5948457963667089,0.45899296394019345,0.45236375077096364,0.4958333333333333,0.5313235294117648,0.46641318124207864,0.38240985048372916,0.3408685298689638,0.5966666666666667,0.5551176470588236,0.3892268694550064,0.3184366754617415,-0.05145088143017926,0.2976580054407334,0.13878344198408923,0.0936687996271418,-0.8950406998602651,0.5732638888888888,0.03368572087585801,-0.24028294309808018,0.4946568627450981,-0.0047900461371933835,0.011309653980330594,0.3087505280946346,-0.057271020829639606,0.3296358286031926,0.5355923782953605,-0.7246523237800196,0.37901809765448125,0.49877581217124195,0.5478342673632577
357,20,1.0,4.12,0.6388888888888888,Rain,light rain,1,0.6956521739130435,0.057692307692307696,0.0410958904109589,0.25,0.3333333333333333,1,-1.220064562759033,0.6473175021987689,0.6134347275031685,0.26666666666666666,0.4547058823529413,0.5646437994722956,-0.6625884582490341,0.36666666666666664,0.5011764705882353,0.5811153358681876,0.7273526824978012,-0.10511235373903521,0.25,0.4870588235294117,0.7141951837769329,0.7273526824978012,0.45236375077096364,0.3,0.5388235294117648,0.7680608365019009,0.6394019349164467,1.0098398552809624,0.36666666666666664,0.5482352941176472,0.6964512040557669,0.43007915567282323,1.0098398552809624,0.43333333333333335,0.4764705882352941,0.43662864385297845,0.3157431838170624,1.0098398552809624,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.6059806508355321,-0.9413265105040344,0.31666666666666665,0.4779411764705882,0.5972750316856777,0.6666666666666667,-0.38385040599403464,0.2958333333333333,0.4954411764705883,0.6692015209125475,0.6226912928759895,0.08071301443096417,0.33055555555555566,0.501078431372549,0.6349809885931559,0.5306728232189974,0.2433102115797141,0.41666666666666663,0.5146323529411765,0.534458174904943,0.43878627968337736,0.22937330896696406,0.5233333333333333,0.5350588235294118,0.4419518377693283,0.32015904426854297,-0.04916848435886398,0.3763269422890899,0.15039752749471424,0.2503100554883914,-1.6207721457421387,0.5614583333333333,0.04492592742856456,-0.33971759409523117,0.48769607843137264,0.006814874677286261,-0.039805070755717605,0.3071398394592311,-0.05699461745200046,0.36328950549593786,0.6154898817166898,-1.5254589911626666,0.27864691398095054,0.45780464595620146,0.5784722498773534
